156,52375349,ADMIN,01,19,02,08,,0,akt0079481,12100400015,ADMIN,2013-03-05 15:06:08.000
157,52375350,ADMIN,01,15,02,08,,0,akt0079737,12111500790,ADMIN,2013-01-11 17:43:28.000
158,52375351,ADMIN,08,11,02,08,,0,akt0080544,11101200021,ADMIN,2013-01-11 17:45:02.000
159,52375352,ADMIN,01,15,01,01,,460,akt0078671,12120700282,ADMIN,2013-01-12 15:08:37.000
160,52375352,ADMIN,01,25,02,08,,0,akt0078671,12120700282,ADMIN,2013-05-24 11:01:07.000
161,52375353,ADMIN,01,15,01,01,,905,akt0081469,12121000122,ADMIN,2013-01-12 15:20:46.000
162,52375353,ADMIN,01,15,01,01,,665,akt0081469,12121000121,ADMIN,2013-01-12 15:20:46.000
163,52375353,ADMIN,01,15,01,01,,270,akt0081469,12121000123,ADMIN,2013-01-12 15:20:46.000
164,52375353,ADMIN,01,15,02,08,,0,akt0081469,12121500022,ADMIN,2013-01-12 15:20:46.000
165,52375354,ADMIN,01,15,02,08,,0,akt0081613,12120801286,ADMIN,2013-01-12 15:23:57.000
166,52375355,ADMIN,01,15,01,01,,610,akt0078671,12090700448,ADMIN,2013-01-12 15:29:13.000
167,52375355,ADMIN,01,25,02,08,,0,akt0078671,12090700448,ADMIN,2013-05-24 10:59:58.000
168,52375356,ADMIN,01,15,02,08,,0,akt0076820,12122000192,ADMIN,2013-01-12 15:32:39.000
169,52375357,ADMIN,01,15,02,08,,0,akt0081613,12111400712,ADMIN,2013-01-12 15:34:40.000
170,52375358,ADMIN,01,15,02,08,,0,akt0081613,12111001326,ADMIN,2013-01-12 15:37:04.000
171,52375359,ADMIN,01,15,02,08,,0,akt0080722,12120300218,ADMIN,2013-01-12 16:07:19.000
172,52375360,ADMIN,01,15,02,08,,0,akt0080722,12120300218,ADMIN,2013-01-12 16:07:37.000
173,52375361,ADMIN,01,15,01,01,,9900,akt0079737,12120400501,ADMIN,2013-01-12 16:17:19.000
174,52375361,ADMIN,01,15,01,01,,4950,akt0079737,13010200121,ADMIN,2013-01-12 16:17:19.000
175,52375361,ADMIN,01,15,02,08,,0,akt0079737,12110200376,ADMIN,2013-01-12 16:17:19.000
176,52375362,ADMIN,01,15,02,08,,0,akt0081613,12090600616,ADMIN,2013-01-12 16:19:13.000
177,52375363,ADMIN,01,15,02,08,,0,akt0081993,12120300273,ADMIN,2013-01-12 16:28:05.000
178,52375364,ADMIN,01,15,01,01,,5870,akt0072650,12100900059,ADMIN,2013-01-12 16:23:06.000
179,52375364,ADMIN,01,15,02,08,,0,akt0072650,12101200003,ADMIN,2013-01-12 16:23:06.000
180,52375365,ADMIN,01,15,02,08,,0,akt0081129,12122700047,ADMIN,2013-01-15 19:22:35.000
181,52375366,ADMIN,01,25,02,08,,0,akt0079737,12083000073,ADMIN,2013-05-27 00:00:00.000
182,52375367,ADMIN,01,15,02,08,,0,akt0074825,11112200917,ADMIN,2013-01-12 16:30:54.000
183,52375368,ADMIN,01,15,01,01,,5170,akt0059660,12121100191,ADMIN,2013-01-12 16:37:19.000
184,52375368,ADMIN,01,15,02,08,,0,akt0045030,12121400053,ADMIN,2013-01-12 16:37:19.000
185,52375369,ADMIN,01,15,02,08,,0,akt0080208,12122700006,ADMIN,2013-01-12 16:40:46.000
186,52375370,ADMIN,01,15,01,01,,385,akt0082028,12120500019,ADMIN,2013-01-12 16:46:41.000
187,52375370,ADMIN,01,25,02,08,,0,akt0082028,12120500019,ADMIN,2013-05-24 11:02:20.000
188,52375371,ADMIN,01,15,02,08,,0,akt0081613,12120500171,ADMIN,2013-01-12 16:51:19.000
189,52375372,ADMIN,01,15,01,01,,2836,akt0081689,12121900021,ADMIN,2013-01-12 16:53:50.000
190,52375372,ADMIN,01,15,02,08,,0,akt0081689,12121900023,ADMIN,2013-01-12 16:53:50.000
191,52375373,ADMIN,01,15,02,08,,0,akt0074616,12081000138,ADMIN,2013-01-12 16:55:28.000
192,52375374,ADMIN,01,15,01,01,,2274,akt0080468,12121000602,ADMIN,2013-01-15 11:33:34.000
193,52375374,ADMIN,01,15,02,08,,0,akt0080468,12121000690,ADMIN,2013-01-15 11:33:34.000
194,52375375,ADMIN,01,15,02,08,,0,akt0081648,12121200003,ADMIN,2013-01-15 12:27:29.000
195,52375376,ADMIN,01,15,02,08,,0,akt0067040,12081000010,ADMIN,2013-01-15 12:30:31.000
196,52375377,ADMIN,01,15,02,08,,0,akt0076073,12121200066,ADMIN,2013-01-16 14:40:00.000
197,52375378,ADMIN,01,15,02,08,,0,akt0079239,12121400064,ADMIN,2013-01-16 14:43:44.000
198,52375379,ADMIN,01,15,02,08,,0,akt0081613,12100601372,ADMIN,2013-01-16 14:45:28.000
199,52375380,ADMIN,01,15,02,08,,0,akt0080895,13010600006,ADMIN,2013-01-16 14:47:02.000
200,52375381,ADMIN,01,15,02,08,,0,akt0078920,12121800001,ADMIN,2013-01-16 14:49:27.000
201,52375382,ADMIN,01,15,01,01,,7320,akt0080307,12070400007,ADMIN,2013-01-16 14:55:26.000
202,52375382,ADMIN,01,15,01,01,,320,akt0080307,12070600001,ADMIN,2013-01-16 14:55:26.000
203,52375382,ADMIN,01,25,02,08,,0,akt0080307,12070400007,ADMIN,2013-05-24 11:03:47.000
204,52375383,ADMIN,01,15,02,08,,0,akt0079737,12090601292,ADMIN,2013-01-16 15:00:07.000
205,52375384,ADMIN,01,11,02,08,,0,akt0059880,09032700002,ADMIN,2013-01-16 15:02:18.000
206,52375385,ADMIN,01,13,02,08,,0,akt0064350,12102400065,ADMIN,2013-01-31 15:38:00.000
207,52375386,ADMIN,01,15,02,08,,0,akt0074351,12121800013,ADMIN,2013-01-16 15:07:12.000
208,52375387,ADMIN,01,15,02,08,,0,akt0074616,12102600016,ADMIN,2013-01-16 15:10:08.000
